cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,avg_purchase,total_transactions,balance_group,normalized_balance
C17421,189.434859,1.0,500.09,0.0,500.09,0.0,0.916667,0.0,0.916667,0.0,0,24,3000.0,521.673011,171.538499,0.0,12,20.837083333333332,24,Low,0.020292285353263047
C17422,1457.381936,1.0,0.0,0.0,0.0,236.725014,0.0,0.0,0.0,0.416667,7,0,1500.0,536.361045,508.611551,0.0,12,,7,Medium,0.15611493190914216
C17423,1139.894588,1.0,0.0,0.0,0.0,1030.19301,0.0,0.0,0.0,0.083333,1,0,1200.0,300.826793,451.686224,0.0,12,,1,Medium,0.12210564821301564
C17424,231.593057,1.0,2123.43,0.0,2123.43,424.95317,0.583333,0.0,0.583333,0.083333,1,7,7500.0,2812.54066,2399.605979,0.166667,12,303.34714285714284,8,Low,0.024808276698844084
C17425,1625.249578,1.0,1814.65,854.65,960.0,1825.212313,1.0,0.083333,1.0,0.416667,6,24,3000.0,1281.171589,392.219254,0.083333,12,75.61041666666667,30,Medium,0.17409693432952777
C17426,3840.50578,1.0,0.0,0.0,0.0,5558.961557,0.0,0.0,0.0,0.5,20,0,5500.0,4608.621771,904.882748,0.0,12,,20,Medium,0.4113954506578754
C17427,279.501554,1.0,1365.5,336.0,1029.5,0.0,1.0,0.083333,1.0,0.0,0,37,5000.0,1340.02971,175.055337,0.0,12,36.9054054054054,37,Low,0.029940240779277386
C17428,674.838072,1.0,56.42,56.42,0.0,419.348768,0.166667,0.166667,0.0,0.583333,13,3,800.0,429.961027,386.817488,0.0,12,18.80666666666667,16,Low,0.0722887371234556
C17429,3215.344017,1.0,1149.92,729.86,420.06,5157.157638,1.0,0.416667,0.916667,0.75,42,20,6500.0,2171.419976,953.90622,0.090909,12,57.496,62,Medium,0.34442804585332987
C17430,162.267397,1.0,907.99,907.99,0.0,339.493008,1.0,1.0,0.0,0.166667,2,8,1120.0,1223.617997,75.319725,1.0,6,113.49875,10,Low,0.017382103488435677
C17431,2323.083307,0.888889,0.0,0.0,0.0,4750.570325,0.0,0.0,0.0,0.222222,2,0,6000.0,3537.546355,512.411472,0.142857,9,,2,Medium,0.2488489690540324
C17432,10.536718,0.636364,385.4,0.0,385.4,0.0,0.416667,0.0,0.333333,0.0,0,5,2500.0,416.407817,69.890263,0.2,12,77.08,5,Low,0.0011286945257676314
C17433,443.339878,1.0,0.0,0.0,0.0,857.622301,0.0,0.0,0.0,0.555556,5,0,1200.0,274.760566,157.320637,0.0,9,,5,Low,0.04749062216081797
C17434,2511.847024,1.0,109.0,109.0,0.0,317.452807,0.2,0.2,0.0,0.8,13,2,8000.0,456.810152,734.758331,0.0,10,54.5,15,Medium,0.2690693615938584
C17435,1054.417866,1.0,0.0,0.0,0.0,239.097147,0.0,0.0,0.0,0.166667,3,0,1200.0,323.486669,362.308201,0.0,12,,3,Medium,0.11294937125827872
C17436,876.008428,1.0,500.0,0.0,500.0,182.955711,0.333333,0.0,0.333333,0.083333,1,4,1200.0,510.340741,317.670219,0.0,12,125.0,5,Low,0.09383813035614205
C17437,150.071799,0.818182,1800.0,0.0,1800.0,0.0,0.75,0.0,0.666667,0.0,0,9,5000.0,2021.257541,166.582953,1.0,12,200.0,9,Low,0.016075709533405022
C17438,1179.746682,1.0,30.0,30.0,0.0,39.323999,0.166667,0.166667,0.0,0.166667,2,4,1200.0,264.032163,351.744608,0.0,12,7.5,6,Medium,0.12637460941499304
C17439,739.847303,0.909091,329.25,0.0,329.25,1153.945828,0.75,0.0,0.75,0.166667,6,13,1000.0,2406.97813,517.270094,0.0,12,25.326923076923077,19,Low,0.07925253392944996
C17440,2341.530186,1.0,1791.11,1244.47,546.64,3091.496553,1.0,0.833333,0.583333,0.75,19,22,5500.0,1409.686401,594.355607,0.0,12,81.4140909090909,41,Medium,0.25082500099726157
C17441,290.079966,1.0,550.93,0.0,550.93,0.0,0.583333,0.0,0.583333,0.0,0,17,4000.0,579.825344,454.611106,0.0,12,32.40764705882353,17,Low,0.031073401571443848
C17442,1174.352352,1.0,0.0,0.0,0.0,166.250847,0.0,0.0,0.0,0.083333,1,0,2500.0,253.408681,284.240461,0.0,12,,1,Medium,0.1257967681231236
C17443,18.957284,0.636364,187.25,0.0,187.25,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,296.967289,147.013046,0.714286,12,26.75,7,Low,0.002030706589492317
C17444,365.674097,1.0,1169.73,1169.73,0.0,0.0,0.333333,0.333333,0.0,0.0,0,9,1500.0,877.026023,527.451484,0.0,12,129.97,9,Low,0.03917105416496122
C17445,364.726077,0.9,0.0,0.0,0.0,555.036998,0.0,0.0,0.0,0.4,4,0,500.0,218.664436,153.74074,0.0,10,,4,Low,0.03906950214617148
C17446,743.245283,0.6,1610.06,1211.9,398.16,0.0,0.5,0.2,0.4,0.0,0,10,3500.0,274.724354,347.761624,0.0,10,161.006,10,Low,0.07961652596422472
C17448,16.967335,0.181818,2767.85,495.59,2272.26,0.0,1.0,1.0,1.0,0.0,0,36,3000.0,1322.585206,14.012997,0.0,12,76.88472222222222,36,Low,0.00181754300830349
C17449,8.35947,0.181818,81.78,0.0,81.78,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,896.300688,117.706351,1.0,12,81.78,1,Low,0.0008954674527038441
C17450,4530.205197,1.0,1750.66,643.18,1107.48,26268.69989,1.0,0.333333,1.0,0.583333,10,36,8500.0,25203.91336,1366.869273,0.25,12,48.629444444444445,46,Medium,0.48527613688227916
C17451,240.439583,0.545455,481.01,481.01,0.0,461.403602,0.333333,0.333333,0.0,0.333333,6,4,1200.0,139.715889,174.17913,0.0,12,120.2525,10,Low,0.025755917650064478
C17452,745.774052,1.0,0.0,0.0,0.0,1221.85443,0.0,0.0,0.0,0.25,6,0,5000.0,1169.235129,242.84674,0.0,12,,6,Low,0.07988740800996524
C17453,0.0,0.0,226.07,0.0,226.07,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,0.0,864.2065423050826,0.0,12,32.29571428571428,7,,0.0
C17454,2347.383015,1.0,0.0,0.0,0.0,1480.171443,0.0,0.0,0.0,0.333333,4,0,3000.0,571.934258,740.954917,0.0,12,,4,Medium,0.25145195675830156
C17455,2271.102591,1.0,272.93,0.0,272.93,1120.44963,0.583333,0.0,0.583333,0.083333,2,14,2500.0,764.791793,988.662899,0.0,12,19.495,16,Medium,0.24328078837436704
C17456,28.155795,0.454545,324.17,0.0,324.17,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,354.506682,83.999117,0.4,12,64.834,5,Low,0.0030160522171264006
C17457,26.143505,0.363636,124.03,124.03,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,309.366769,220.566753,0.0,12,124.03,1,Low,0.0028004954652747376
C17458,26.864424,1.0,373.77,0.0,373.77,0.0,1.0,0.0,0.916667,0.0,0,12,7000.0,381.479704,160.260471,1.0,12,31.147499999999997,12,Low,0.002877720397062973
C17459,322.222745,0.666667,2522.03,2180.79,341.24,0.0,0.666667,0.666667,0.555556,0.0,0,18,9000.0,1898.185428,199.113916,0.4,9,140.11277777777778,18,Low,0.034516540004137855
C17460,1150.867752,1.0,108.0,0.0,108.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,98.195732,9448.613073,0.0,12,27.0,4,Medium,0.12328109488788637
C17461,826.283578,1.0,2241.87,1941.55,300.32,0.0,1.0,0.833333,0.916667,0.0,0,45,2500.0,2578.745567,251.817368,0.0,12,49.81933333333333,45,Low,0.08851159831935256
C17462,564.02688,1.0,1007.4,941.82,65.58,0.0,0.5,0.5,0.083333,0.0,0,11,2000.0,506.930593,198.49507,0.0,12,91.58181818181818,11,Low,0.0604186286319703
C17463,120.307206,0.545455,653.95,653.95,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,2500.0,1327.025412,195.935077,0.2,12,81.74375,8,Low,0.012887322677004239
C17464,32.71168,0.454545,350.0,0.0,350.0,0.0,0.416667,0.0,0.333333,0.0,0,6,3000.0,421.815239,178.406886,1.0,12,58.333333333333336,6,Low,0.003504079177658785
C17465,133.797452,0.636364,2460.0,0.0,2460.0,0.0,0.583333,0.0,0.5,0.0,0,24,2500.0,3601.545344,131.732911,1.0,12,102.5,24,Low,0.01433239948474064
C17466,532.467828,1.0,3262.5,1186.74,2075.76,0.0,0.9,0.1,0.8,0.0,0,17,4500.0,2683.090485,177.053495,0.333333,10,191.91176470588235,17,Low,0.05703801910718127
C17467,799.274442,1.0,906.81,449.65,457.16,730.50642,0.916667,0.583333,0.75,0.083333,2,29,1000.0,1590.918593,1227.773229,0.083333,12,31.269310344827584,31,Low,0.08561837635508308
C17468,857.256959,0.909091,636.84,484.2,152.64,2224.941246,0.416667,0.166667,0.166667,0.5,11,7,3000.0,443.001353,301.273706,0.0,12,90.97714285714287,18,Low,0.09182947069471793
C17469,6681.371469,0.833333,2968.2,2968.2,0.0,7709.347455,0.166667,0.166667,0.0,0.166667,2,26,9000.0,3035.412729,3142.889196,0.0,6,114.16153846153846,28,High,0.7157093320406163
C17470,34.775517,1.0,0.0,0.0,0.0,18.240626,0.0,0.0,0.0,0.083333,1,0,1500.0,1132.985402,146.997558,0.083333,12,,1,Low,0.003725157650478945
C17471,25.99831,0.454545,398.57,111.24,287.33,0.0,0.333333,0.083333,0.25,0.0,0,4,2500.0,821.069037,132.906041,0.8,12,99.6425,4,Low,0.002784942159048944
C17472,6256.556896,1.0,0.0,0.0,0.0,2045.731359,0.0,0.0,0.0,0.416667,14,0,6500.0,1573.751794,2135.483305,0.0,12,,14,High,0.670203142825776
C17473,561.003319,1.0,11577.0,10975.0,602.0,875.58307,1.0,1.0,0.5,0.25,6,97,5500.0,12148.50351,188.413837,0.666667,12,119.35051546391753,103,Low,0.06009474440644348
C17474,919.252125,1.0,1002.4,1002.4,0.0,196.076296,0.5,0.5,0.0,0.25,4,18,2000.0,173.632529,2541.357009,0.0,8,55.68888888888889,22,Low,0.09847040048787131
C17476,3139.84354,0.636364,859.03,0.0,859.03,1360.869614,1.0,0.0,1.0,0.333333,21,31,9000.0,8655.727728,4234.428854,0.0,12,27.710645161290323,52,Medium,0.33634042548779053
C17477,1106.42635,1.0,0.0,0.0,0.0,639.271966,0.0,0.0,0.0,0.333333,5,0,2500.0,364.636263,263.85412,0.0,12,,5,Medium,0.11852052644951316
C17478,611.327959,1.0,518.88,0.0,518.88,0.0,1.0,0.0,1.0,0.0,0,76,600.0,670.361848,861.197225,0.0,12,6.827368421052632,76,Low,0.06548552602167003
C17479,1205.024103,1.0,1247.43,0.0,1247.43,0.0,1.0,0.0,1.0,0.0,0,41,1000.0,1314.358147,2812.820485,0.0,12,30.425121951219513,41,Medium,0.12908232985585744
C17480,600.450838,1.0,351.88,104.78,247.1,445.263361,0.666667,0.25,0.5,0.583333,13,10,800.0,785.561972,378.370091,0.0,12,35.188,23,Low,0.06432036748475065
C17481,32.928594,1.0,337.0,0.0,337.0,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,398.157668,156.144868,0.5,12,18.72222222222222,18,Low,0.00352731503196962
C17482,35.862466,0.545455,361.49,361.49,0.0,0.0,0.454545,0.454545,0.0,0.0,0,9,1500.0,625.790303,155.444689,0.5,11,40.16555555555556,9,Low,0.0038415917608051963
C17483,673.592238,1.0,2199.62,303.56,1896.06,0.0,1.0,0.25,1.0,0.0,0,32,3000.0,2377.36405,172.185143,0.0,12,68.738125,32,Low,0.0721552832324228
C17484,1456.624844,1.0,53.9,0.0,53.9,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,330.888649,527.393837,0.0,12,7.7,7,Medium,0.1560338321211529
C17485,1254.480637,1.0,0.0,0.0,0.0,263.591009,0.0,0.0,0.0,0.083333,1,0,1500.0,684.225274,440.890884,0.0,12,,1,Medium,0.1343801198497854
C17486,5.135703,0.181818,323.71,0.0,323.71,0.0,1.0,0.0,1.0,0.0,0,17,1500.0,219.996991,27.362336,0.083333,12,19.04176470588235,17,Low,0.0005501371358774528
C17487,706.327578,0.888889,169.54,169.54,0.0,1406.735573,0.333333,0.333333,0.0,0.888889,14,3,2500.0,302.97678,142.597254,0.0,9,56.51333333333333,17,Low,0.07566189687218636
C17488,3610.883496,1.0,0.0,0.0,0.0,2791.511852,0.0,0.0,0.0,0.166667,8,0,4500.0,810.481966,944.5895,0.0,12,,8,Medium,0.38679828340474587
C17489,95.055337,1.0,133.45,16.8,116.65,437.390028,0.5,0.083333,0.333333,0.083333,1,6,2500.0,469.271786,160.662631,0.090909,12,22.241666666666664,7,Low,0.010182339369516902
C17490,1242.886266,1.0,17.6,17.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,589.674674,472.763536,0.0,12,17.6,1,Medium,0.13313812940480824
C17491,9.048773,0.909091,316.2,0.0,316.2,0.0,1.0,0.0,1.0,0.0,0,24,2000.0,391.398298,89.505939,0.6,12,13.174999999999999,24,Low,0.0009693056746905392
C17492,169.892916,0.666667,973.5,973.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,2000.0,28.078586,41.457336,0.0,6,973.5,1,Low,0.01819895001991133
C17493,1397.560022,1.0,0.0,0.0,0.0,869.402466,0.0,0.0,0.0,0.166667,2,0,2000.0,543.796511,405.832948,0.0,12,,2,Medium,0.14970680113704196
C17494,1185.330971,1.0,0.0,0.0,0.0,1651.711638,0.0,0.0,0.0,0.5,21,0,3000.0,341.938368,367.00205,0.0,12,,21,Medium,0.12697279913826404
C17495,978.771066,1.0,905.04,545.12,359.92,0.0,0.666667,0.166667,0.666667,0.0,0,20,4000.0,392.482391,315.469998,0.0,12,45.251999999999995,20,Low,0.1048460767550151
C17496,283.691223,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,165.821773,252.47599,0.0,12,45.65,1,Low,0.030389038636928916
C17497,6.24762,0.272727,108.2,0.0,108.2,0.0,0.416667,0.0,0.416667,0.0,0,5,4500.0,0.0,864.2065423050826,0.0,12,21.64,5,Low,0.0006692458214290608
C17498,28.612828,1.0,208.0,0.0,208.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,253.537038,169.800871,0.0,12,20.8,10,Low,0.0030650096481969822
C17499,677.778395,0.75,0.0,0.0,0.0,1361.306734,0.0,0.0,0.0,0.125,2,0,1500.0,1515.946459,143.812331,0.0,8,,2,Low,0.07260370488420317
C17500,724.614301,0.909091,1534.71,431.4,1103.31,1363.547989,0.666667,0.416667,0.5,0.75,26,18,1700.0,1809.593702,283.938453,0.090909,12,85.26166666666667,44,Low,0.07762077288503295
C17501,59.797799,1.0,309.25,289.4,19.85,0.0,0.166667,0.166667,0.083333,0.0,0,8,2000.0,675.101601,425.907075,0.25,12,38.65625,8,Low,0.006405547570339564
C17502,42.653615,1.0,93.24,0.0,93.24,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,156.57819,95.992733,0.0,12,15.54,6,Low,0.0045690604754440745
C17503,284.43378,0.363636,212.92,0.0,212.92,0.0,0.833333,0.0,0.833333,0.0,0,15,1500.0,1202.791804,150.107024,0.0,12,14.194666666666667,15,Low,0.030468581433933682
C17504,1569.712031,1.0,375.92,375.92,0.0,38.237206,0.333333,0.333333,0.0,0.083333,2,6,1700.0,530.069186,1003.039654,0.0,12,62.653333333333336,8,Medium,0.16814774547646533
C17505,2130.050015,1.0,1044.2,835.96,208.24,0.0,1.0,0.7,0.7,0.0,0,26,6000.0,597.906134,422.543556,0.0,10,40.16153846153846,26,Medium,0.22817121911602467
C17506,539.072205,1.0,240.51,128.64,111.87,0.0,1.0,0.25,0.916667,0.0,0,14,500.0,340.349133,570.446577,0.0,12,17.179285714285715,14,Low,0.05774548078224989
C17507,31.872458,0.636364,394.0,0.0,394.0,0.0,0.416667,0.0,0.25,0.0,0,6,1500.0,778.621541,154.099558,1.0,12,65.66666666666667,6,Low,0.003414181613986324
C17508,209.026944,1.0,1520.76,657.19,863.57,0.0,0.916667,0.25,0.916667,0.0,0,24,3500.0,1771.078066,192.557306,0.166667,12,63.365,24,Low,0.022390991903810775
C17509,683.286191,1.0,706.08,706.08,0.0,0.0,0.916667,0.916667,0.0,0.0,0,13,1500.0,1847.90353,717.097215,0.0,12,54.31384615384616,13,Low,0.073193700667923
C17510,457.07022,0.545455,1273.0,1273.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,2633.35913,148.635903,0.0,12,1273.0,1,Low,0.04896141808155129
C17511,13.440318,1.0,0.0,0.0,0.0,138.410148,0.0,0.0,0.0,0.125,1,0,1500.0,150.90008,18.958252,0.142857,8,,1,Low,0.0014397285142466716
C17512,762.921161,1.0,1214.55,992.67,221.88,399.600567,0.333333,0.166667,0.25,0.25,4,14,1500.0,1579.200728,314.347243,0.083333,12,86.75357142857142,18,Low,0.08172420843121983
C17513,69.4432,1.0,368.16,0.0,368.16,0.0,1.0,0.0,1.0,0.0,0,32,2500.0,153.124113,143.416453,0.083333,12,11.505,32,Low,0.007438764109638959
C17514,26.526741,0.875,135.31,0.0,135.31,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,93.853979,112.781199,0.8,8,19.330000000000002,7,Low,0.0028415477526451583
C17515,52.358663,0.454545,658.24,658.24,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,1609.331101,149.861526,0.0,12,329.12,2,Low,0.005608666408706414
C17516,1144.128891,1.0,1373.27,688.15,685.12,1101.351331,1.0,1.0,0.833333,0.166667,4,30,4000.0,1705.162709,375.042212,0.0,12,45.775666666666666,34,Medium,0.12255922727022696
C17517,399.50457,1.0,740.11,410.28,329.83,0.0,1.0,0.333333,1.0,0.0,0,33,1200.0,1379.683829,420.645913,0.0,12,22.42757575757576,33,Low,0.04279497858613579
C17518,71.431411,1.0,2068.41,0.0,2068.41,0.0,1.0,0.0,1.0,0.0,0,27,2500.0,1984.989648,59.522727,0.25,12,76.60777777777777,27,Low,0.0076517415160544085
C17519,42.288669,1.0,313.36,0.0,313.36,0.0,0.666667,0.0,0.666667,0.0,0,8,2000.0,428.089548,189.922028,0.666667,12,39.17,8,Low,0.004529967415119142
C17521,528.324583,0.909091,0.0,0.0,0.0,2101.089889,0.0,0.0,0.0,0.416667,7,0,3000.0,1398.911214,167.442242,0.333333,12,,7,Low,0.05659419419410927
C17522,1609.514614,1.0,0.0,0.0,0.0,136.209339,0.0,0.0,0.0,0.083333,2,0,1700.0,277.622861,705.401828,0.0,12,,2,Medium,0.17241140305404418
C17523,442.111046,1.0,671.36,0.0,671.36,777.528996,0.583333,0.0,0.5,0.083333,1,13,3000.0,63.199553,210.928816,0.0,12,51.643076923076926,14,Low,0.04735898952611254
C17524,1075.032405,1.0,0.0,0.0,0.0,134.388107,0.0,0.0,0.0,0.25,6,0,1200.0,585.94084,262.139361,0.0,12,,6,Medium,0.11515760320683455
C17525,24.660951,0.363636,0.0,0.0,0.0,398.729042,0.0,0.0,0.0,0.090909,1,0,500.0,757.357928,132.251286,0.5,11,,1,Low,0.002641684098779506
C17526,55.17712,0.8,532.64,0.0,532.64,0.0,0.8,0.0,0.7,0.0,0,8,2500.0,547.608958,136.197871,1.0,10,66.58,8,Low,0.0059105798685723295
C17527,734.729977,0.727273,0.0,0.0,0.0,428.36939,0.0,0.0,0.0,0.083333,5,0,1200.0,1596.300157,179.245282,0.181818,12,,5,Low,0.07870436534006868
C17528,2479.815703,1.0,5812.17,5142.57,669.6,638.563709,0.916667,0.75,0.416667,0.083333,3,27,10500.0,4586.498256,680.37248,0.0,12,215.26555555555555,30,Medium,0.26563816255580824
C17529,112.702102,0.909091,1437.38,1437.38,0.0,0.0,0.583333,0.583333,0.0,0.0,0,17,2000.0,1469.057487,127.594194,1.0,12,84.55176470588236,17,Low,0.012072663002834966
C17530,3.513242,0.363636,48.04,0.0,48.04,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,140.940173,109.557678,0.6,12,12.01,4,Low,0.0003763389143656426
C17531,2760.89889,0.9,0.0,0.0,0.0,4278.969301,0.0,0.0,0.0,0.6,11,0,7500.0,997.950103,750.602361,0.0,10,,11,Medium,0.2957478280562249
C17532,784.627873,1.0,641.0,641.0,0.0,913.146344,0.916667,0.916667,0.0,0.083333,1,12,1800.0,1657.991354,288.038151,0.0,12,53.416666666666664,13,Low,0.08404943408562329
C17533,4071.993764,1.0,0.0,0.0,0.0,1541.393819,0.0,0.0,0.0,0.25,3,0,5000.0,1528.928247,1157.358718,0.0,12,,3,Medium,0.4361924719240595
C17534,3616.393429,1.0,2459.18,30.0,2429.18,0.0,1.0,0.083333,1.0,0.0,0,194,5500.0,2203.05836,922.316357,0.0,12,12.67618556701031,194,Medium,0.3873885081041681
C17535,2971.600871,1.0,6513.38,4694.68,1818.7,0.0,0.916667,0.333333,0.833333,0.0,0,41,5000.0,4960.050608,1273.686277,0.0,12,158.8629268292683,41,Medium,0.31831825012912235
C17536,677.403883,1.0,0.0,0.0,0.0,1149.411566,0.0,0.0,0.0,0.666667,8,0,1200.0,126.873568,125.922743,0.0,6,,8,Low,0.0725635871127838
C17538,1884.083078,1.0,31.66,0.0,31.66,493.377807,0.166667,0.0,0.166667,0.583333,14,2,2000.0,901.067057,547.826691,0.0,12,15.83,16,Medium,0.2018232106268792
C17539,114.752318,1.0,387.12,0.0,387.12,0.0,1.0,0.0,0.916667,0.0,0,12,2500.0,981.332431,122.369566,0.181818,12,32.26,12,Low,0.012292282392462857
C17540,201.487515,1.0,1688.12,0.0,1688.12,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,1641.148627,174.408798,1.0,12,140.67666666666665,12,Low,0.021583367343704515
C17541,299.531528,1.0,3473.11,1263.54,2209.57,0.0,1.0,0.583333,1.0,0.0,0,32,7500.0,3019.01839,184.243337,0.416667,12,108.5346875,32,Low,0.032085854053265354
C17542,146.616802,0.363636,0.0,0.0,0.0,614.430788,0.0,0.0,0.0,0.166667,2,0,1200.0,216.978003,173.047732,0.0,12,,2,Low,0.015705609830590203
C17543,2421.820915,0.666667,0.0,0.0,0.0,4045.770203,0.0,0.0,0.0,0.5,7,0,5000.0,334.730343,442.116227,0.0,6,,7,Medium,0.2594257537451468
C17544,1728.29571,1.0,673.8,0.0,673.8,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,727.421149,1751.732122,0.0,12,56.15,12,Medium,0.18513524864048578
C17545,1035.03102,1.0,704.17,0.0,704.17,0.0,1.0,0.0,1.0,0.0,0,33,3400.0,274.26228,272.890448,0.0,12,21.338484848484846,33,Medium,0.11087264993460846
C17546,14.869439,0.818182,391.68,0.0,391.68,0.0,0.833333,0.0,0.833333,0.0,0,10,1500.0,442.402951,157.621718,1.0,12,39.168,10,Low,0.001592816131221859
C17547,842.103869,1.0,496.56,0.0,496.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,254.599294,467.881962,0.0,12,41.38,12,Low,0.09020626983355184
C17548,1809.917132,1.0,266.64,0.0,266.64,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,77.991128,13916.7029,0.0,12,11.11,24,Medium,0.1938785453859021
C17549,399.156352,1.0,2870.76,894.49,1976.27,0.0,1.0,0.583333,1.0,0.0,0,109,2500.0,3064.377023,187.846647,0.0,12,26.33724770642202,109,Low,0.042757677431224585
C17550,193.050982,0.875,1337.1,1337.1,0.0,91.705707,0.875,0.875,0.0,0.125,1,13,10000.0,2067.611692,98.85433,0.5,8,102.85384615384615,14,Low,0.020679644892979538
C17551,1243.68657,1.0,221.72,0.0,221.72,1324.264801,0.916667,0.0,0.916667,0.333333,5,26,1700.0,2268.784133,554.297666,0.0,12,8.527692307692307,31,Medium,0.1332238580675427
C17553,135.418099,1.0,777.16,0.0,777.16,0.0,1.0,0.0,1.0,0.0,0,47,3000.0,601.471905,174.116193,0.0,12,16.53531914893617,47,Low,0.014506003390349746
C17554,19.587949,0.909091,299.77,0.0,299.77,0.0,1.0,0.0,1.0,0.0,0,16,2700.0,327.059511,133.485652,0.888889,12,18.735625,16,Low,0.0020982635017199425
C17555,745.368581,1.0,153.89,0.0,153.89,0.0,0.916667,0.0,0.916667,0.0,0,11,1700.0,500.110264,191.010274,0.0,12,13.989999999999998,11,Low,0.07984397390666499
C17556,274.305611,1.0,419.88,0.0,419.88,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,665.834636,185.135125,0.0,12,17.495,24,Low,0.029383650727204183
C17557,0.0,0.0,443.28,0.0,443.28,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,0.0,864.2065423050826,0.0,12,36.94,12,,0.0
C17558,367.033521,1.0,567.75,567.75,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,600.0,484.20499,210.03677,0.0,12,70.96875,8,Low,0.03931667583073961
C17559,475.301123,1.0,415.47,415.47,0.0,762.195411,0.166667,0.166667,0.0,0.25,3,2,7000.0,3965.150992,177.117122,0.0,12,207.735,5,Low,0.0509143146491448
C17560,1865.271423,1.0,412.0,412.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,597.104874,666.876023,0.0,12,206.0,2,Medium,0.19980810383374595
C17561,1618.277656,1.0,3031.28,1616.35,1414.93,0.0,0.909091,0.909091,0.636364,0.0,0,52,3200.0,2513.922495,371.025272,0.0,11,58.29384615384616,52,Medium,0.17335010118893515
C17562,36.57785,0.545455,561.48,0.0,561.48,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,891.708605,167.286067,1.0,12,93.58,6,Low,0.003918223782713892
C17563,443.558578,1.0,26.09,26.09,0.0,646.932676,0.083333,0.083333,0.0,0.5,16,4,1200.0,1218.866837,200.752923,0.083333,12,6.5225,20,Low,0.04751404933166808
C17565,17.905235,0.363636,159.0,0.0,159.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4000.0,134.532028,61.971748,0.166667,12,79.5,2,Low,0.0019180109714507874
C17566,1514.885982,0.909091,928.06,834.3,93.76,0.0,0.909091,0.727273,0.818182,0.0,0,31,4500.0,2797.8913,469.817435,0.0,11,29.937419354838706,31,Medium,0.16227477237651447
C17567,63.292505,1.0,545.38,0.0,545.38,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,520.936337,156.600058,0.166667,12,49.58,11,Low,0.006779900906109516
C17568,4135.663046,1.0,0.0,0.0,0.0,3168.34945,0.0,0.0,0.0,0.5,22,0,4500.0,1360.105727,1434.932593,0.0,12,,22,Medium,0.44301273322866647
C17569,129.881716,0.909091,672.0,0.0,672.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,775.413322,161.436088,0.0,12,84.0,8,Low,0.013912945363680247
C17570,228.107524,1.0,510.32,216.9,293.42,0.0,1.0,0.333333,1.0,0.0,0,23,5000.0,552.200643,182.025154,0.0,12,22.187826086956523,23,Low,0.024434905975960316
C17571,277.308988,1.0,1588.34,500.0,1088.34,0.0,0.916667,0.083333,0.916667,0.0,0,18,2500.0,1316.907062,217.35947,0.083333,12,88.24111111111111,18,Low,0.029705372840172984
C17572,20.920544,0.727273,392.96,0.0,392.96,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,324.004832,108.557891,0.5,12,49.12,8,Low,0.002241011241724498
C17573,1462.74666,1.0,2400.37,2113.74,286.63,0.0,1.0,0.666667,1.0,0.0,0,34,1700.0,2893.730422,757.436645,0.0,12,70.59911764705882,34,Medium,0.15668960180265684
C17574,328.436912,0.727273,2738.82,2408.82,330.0,0.0,0.583333,0.333333,0.333333,0.0,0,31,1000.0,2339.534377,364.97283,0.5,12,88.34903225806453,31,Low,0.03518220233609985
